Datetime,Power_kW,temp_C,solarRad_W/m2,Power-1,Hour
2017-03-01 19:00:00,166.4698945,12.949166666666668,0.8860833333333332,197.7462214,19
2017-03-01 20:00:00,138.3177887,12.67,0.9482499999999998,166.4698945,20
2017-04-01 04:00:00,134.0426269,11.685,0.38083333333333336,138.3177887,4
2017-04-01 05:00:00,134.546412,11.613333333333335,0.32766666666666666,134.0426269,5
2017-04-01 06:00:00,151.9187306,11.745384615384616,22.999538461538464,134.546412,6
2017-04-01 07:00:00,185.6894949,12.695000000000002,171.79999999999998,151.9187306,7
2017-04-01 08:00:00,238.7110453,12.852500000000001,326.18333333333334,185.6894949,8
2017-04-01 09:00:00,309.6116296,13.942499999999997,556.3000000000001,238.7110453,9
2017-04-01 10:00:00,378.0956361,14.7325,639.375,309.6116296,10
2017-04-01 11:00:00,357.9109534,15.405833333333334,776.4,378.0956361,11
2017-04-01 12:00:00,300.7846114,16.107499999999998,717.9499999999999,357.9109534,12
2017-04-01 13:00:00,288.7027689,16.086153846153845,815.8615384615385,300.7846114,13
2017-04-01 14:00:00,306.6502439,15.918333333333337,720.0916666666667,288.7027689,14
2017-04-01 15:00:00,310.2757385,15.745000000000003,578.9666666666668,306.6502439,15
2017-04-01 16:00:00,312.0401375,15.120833333333332,396.8416666666667,310.2757385,16
2017-04-01 17:00:00,276.8632958,14.315,219.5,312.0401375,17
2017-04-01 18:00:00,223.9129074,13.426666666666668,62.72699999999998,276.8632958,18
2017-04-01 19:00:00,188.70488,12.465833333333334,0.09000000000000001,223.9129074,19
2017-04-01 20:00:00,160.4133804,12.066666666666665,0.09225,188.70488,20
2017-04-01 21:00:00,151.5851064,11.7875,0.20074999999999998,160.4133804,21
2017-04-01 22:00:00,149.722755,11.430833333333334,0.16849999999999998,151.5851064,22
2017-04-01 23:00:00,147.8392643,11.025,0.2354166666666667,149.722755,23
2017-05-01 00:00:00,145.1552011,11.7525,0.18225,147.8392643,0
2017-05-01 01:00:00,144.6811366,11.684166666666668,0.30925,145.1552011,1
2017-05-01 02:00:00,144.8464836,11.640833333333333,0.30924999999999997,144.6811366,2
2017-05-01 03:00:00,141.0818045,11.530833333333334,0.16858333333333334,144.8464836,3
2017-05-01 05:00:00,131.7221178,10.825833333333334,4.987916666666667,141.0818045,5
2017-05-01 06:00:00,143.4341272,11.350833333333334,106.67416666666666,131.7221178,6
2017-05-01 07:00:00,172.1500872,12.767499999999998,299.6083333333333,143.4341272,7
2017-05-01 08:00:00,243.3392962,12.565,498.6416666666667,172.1500872,8
2017-05-01 09:00:00,306.1259474,12.961666666666666,678.0583333333333,243.3392962,9
2017-05-01 10:00:00,319.2626619,14.0625,818.0833333333334,306.1259474,10
2017-05-01 11:00:00,319.2323134,14.995833333333332,901.1666666666666,319.2626619,11
2017-05-01 12:00:00,297.469718,16.299166666666665,939.9166666666666,319.2323134,12
2017-05-01 13:00:00,298.3046157,16.549166666666665,914.75,297.469718,13
2017-05-01 14:00:00,315.3433101,17.415833333333335,837.6666666666666,298.3046157,14
2017-05-01 15:00:00,314.1534396,17.624166666666667,711.1416666666668,315.3433101,15
2017-05-01 16:00:00,304.8477523,17.281666666666666,544.975,314.1534396,16
2017-05-01 17:00:00,272.1588597,16.52583333333333,343.70833333333326,304.8477523,17
2017-05-01 18:00:00,205.8624568,15.596666666666666,145.465,272.1588597,18
2017-05-01 19:00:00,174.3648998,14.0725,11.71408333333333,205.8624568,19
2017-05-01 20:00:00,145.3192923,13.164166666666665,0.08308333333333334,174.3648998,20
2017-05-01 21:00:00,132.0946718,12.576666666666668,0.05758333333333334,145.3192923,21
2017-05-01 22:00:00,132.2568793,12.340000000000002,0.07366666666666667,132.0946718,22
2017-05-01 23:00:00,130.1241123,12.076666666666668,0.10841666666666668,132.2568793,23
2017-06-01 00:00:00,132.6275496,15.62,0.7937500000000001,130.1241123,0
2017-06-01 01:00:00,132.3874825,15.375833333333333,0.7060000000000001,132.6275496,1
2017-06-01 06:00:00,141.1291063,15.453333333333333,172.54999999999998,132.3874825,6
2017-06-01 07:00:00,178.7639672,17.035833333333333,363.875,141.1291063,7
2017-06-01 08:00:00,247.6776666,17.968333333333334,555.2583333333333,178.7639672,8
2017-06-01 09:00:00,318.7216214,19.611666666666665,724.1999999999999,247.6776666,9
2017-06-01 10:00:00,337.0563014,20.783333333333335,852.5833333333334,318.7216214,10
2017-06-01 11:00:00,343.5950427,21.823333333333334,937.3333333333334,337.0563014,11
2017-06-01 12:00:00,308.0086009,23.469166666666663,968.1666666666666,343.5950427,12
2017-06-01 13:00:00,294.9641877,23.115,950.1666666666666,308.0086009,13
2017-06-01 14:00:00,295.3047188,22.049166666666668,880.6666666666666,294.9641877,14
2017-06-01 15:00:00,291.7457816,21.379166666666666,761.5083333333333,295.3047188,15
2017-06-01 16:00:00,277.6077759,20.535833333333336,599.4333333333333,291.7457816,16
2017-06-01 17:00:00,240.5057928,18.984999999999996,410.3499999999999,277.6077759,17
2017-06-01 18:00:00,202.8449787,18.39666666666667,214.99166666666667,240.5057928,18
2017-06-01 19:00:00,172.0422977,16.948333333333334,52.9275,202.8449787,19
2017-06-01 20:00:00,150.2416097,16.065833333333334,0.8904999999999998,172.0422977,20
2017-06-01 21:00:00,139.5354961,15.384166666666665,0.4914166666666668,150.2416097,21
2017-06-01 22:00:00,133.1660785,15.088333333333333,0.5561666666666667,139.5354961,22
2017-06-01 23:00:00,131.714583,14.993333333333334,0.5192499999999999,133.1660785,23
2017-08-01 00:00:00,135.9160712,16.36583333333333,4.873749999999999,131.714583,0
2017-08-01 01:00:00,134.1803463,16.214166666666667,3.7033333333333336,135.9160712,1
2017-08-01 02:00:00,133.3730762,16.064166666666665,4.78775,134.1803463,2
2017-08-01 03:00:00,132.4358308,15.769166666666669,4.374083333333334,133.3730762,3
2017-08-01 12:00:00,130.4298996,22.27416666666667,934.25,132.4358308,12
2017-08-01 14:00:00,130.5619679,22.93916666666667,898.5,130.4298996,14
2017-08-01 15:00:00,130.9977305,22.54916666666666,728.4583333333334,130.5619679,15
2017-08-01 16:00:00,132.597829,22.104166666666668,622.35,130.9977305,16
2017-08-01 17:00:00,134.1713464,21.20666666666667,427.7916666666667,132.597829,17
2017-08-01 18:00:00,139.5269148,20.316666666666666,216.43333333333328,134.1713464,18
2017-08-01 19:00:00,145.5516153,19.805000000000003,42.260000000000005,139.5269148,19
2017-08-01 20:00:00,142.4209059,18.803333333333335,1.2756666666666667,145.5516153,20
2017-08-01 21:00:00,140.8662255,18.070000000000004,3.1926666666666663,142.4209059,21
2017-08-01 22:00:00,139.2521039,17.39666666666667,4.43175,140.8662255,22
2017-08-01 23:00:00,141.4769629,16.796666666666667,3.9936666666666674,139.2521039,23
2017-09-01 00:00:00,141.4660793,17.3725,0.8789166666666665,141.4769629,0
2017-09-01 01:00:00,142.217257,17.099166666666665,1.1882499999999998,141.4660793,1
2017-09-01 02:00:00,139.1288262,17.0725,1.8064166666666666,142.217257,2
2017-09-01 03:00:00,143.9372844,17.276153846153846,1.3183846153846153,139.1288262,3
2017-09-01 04:00:00,142.8832496,17.532500000000002,0.9481666666666667,143.9372844,4
2017-09-01 05:00:00,147.1602951,17.364166666666666,1.195,142.8832496,5
2017-09-01 06:00:00,150.7290694,17.209166666666665,45.043083333333335,147.1602951,6
2017-09-01 07:00:00,185.5482174,17.8,217.05833333333337,150.7290694,7
2017-09-01 08:00:00,271.7270738,19.1775,420.9166666666667,185.5482174,8
2017-09-01 09:00:00,362.2746491,20.459166666666665,601.4666666666666,271.7270738,9
2017-09-01 10:00:00,369.745194,22.686666666666667,749.5833333333334,362.2746491,10
2017-09-01 11:00:00,382.3906814,24.589999999999996,848.0,369.745194,11
2017-09-01 12:00:00,342.425265,26.155833333333334,889.25,382.3906814,12
2017-09-01 13:00:00,333.8182211,26.802500000000006,869.75,342.425265,13
2017-09-01 14:00:00,338.8472815,26.345,794.0,333.8182211,14
2017-09-01 15:00:00,352.7805918,26.006666666666664,663.4333333333334,338.8472815,15
2017-09-01 16:00:00,342.5922864,25.266666666666666,486.7583333333334,352.7805918,16
2017-09-01 17:00:00,300.6267992,22.879166666666666,287.21666666666664,342.5922864,17
2017-09-01 18:00:00,243.9088015,20.54333333333333,91.46833333333332,300.6267992,18
2017-09-01 19:00:00,204.8843979,19.710833333333333,1.5728333333333337,243.9088015,19
2017-09-01 20:00:00,146.0824001,19.075833333333335,0.2675,204.8843979,20
2017-09-01 21:00:00,136.4502048,18.672500000000003,0.26525,146.0824001,21
2017-09-01 22:00:00,140.421463,18.68583333333333,0.30224999999999996,136.4502048,22
2017-09-01 23:00:00,145.5509874,19.169999999999998,0.1703076923076923,140.421463,23
2017-11-01 00:00:00,143.1216423,16.553333333333338,4.467083333333334,145.5509874,0
2017-11-01 01:00:00,141.5033347,16.302499999999995,4.534083333333332,143.1216423,1
2017-11-01 02:00:00,142.3702553,15.834166666666667,4.264,141.5033347,2
2017-11-01 03:00:00,139.7734702,15.376666666666663,3.9455000000000005,142.3702553,3
2017-11-01 04:00:00,137.2941024,14.921666666666667,4.7345,139.7734702,4
2017-11-01 05:00:00,141.5906128,14.360000000000001,3.5232500000000004,137.2941024,5
2017-11-01 06:00:00,152.2958892,13.851666666666667,4.522583333333333,141.5906128,6
2017-11-01 07:00:00,180.8111305,13.917500000000002,38.63166666666667,152.2958892,7
2017-11-01 08:00:00,240.6922791,14.220833333333333,84.14,180.8111305,8
2017-11-01 09:00:00,305.3682814,15.054166666666669,153.575,240.6922791,9
2017-11-01 10:00:00,342.1954536,15.954166666666666,359.25,305.3682814,10
2017-11-01 11:00:00,348.0502025,17.52333333333333,348.90000000000003,342.1954536,11
2017-11-01 12:00:00,314.8504086,18.811666666666667,256.91666666666663,348.0502025,12
2017-11-01 13:00:00,288.3572146,20.053333333333335,368.81666666666666,314.8504086,13
2017-11-01 14:00:00,301.4962314,19.476666666666667,330.8,288.3572146,14
2017-11-01 15:00:00,316.4136703,18.769166666666667,176.48333333333335,301.4962314,15
2017-11-01 16:00:00,311.7404199,17.804999999999996,67.26833333333333,316.4136703,16
2017-11-01 17:00:00,284.4123282,17.626666666666665,12.381583333333333,311.7404199,17
2017-11-01 18:00:00,233.4211971,17.39,4.023083333333333,284.4123282,18
2017-11-01 19:00:00,201.5713882,17.3575,3.894333333333334,233.4211971,19
2017-11-01 20:00:00,161.09821,17.250833333333333,3.296583333333333,201.5713882,20
2017-11-01 21:00:00,151.6173386,16.646666666666672,3.702833333333333,161.09821,21
2017-11-01 22:00:00,146.0568655,16.368333333333336,4.1113333333333335,151.6173386,22
2017-11-01 23:00:00,144.9477848,16.391666666666666,3.654833333333333,146.0568655,23
2017-12-01 00:00:00,147.0129479,8.915000000000001,2.214,144.9477848,0
2017-12-01 01:00:00,145.015598,8.890833333333333,2.1609166666666666,147.0129479,1
2017-12-01 02:00:00,141.3796384,9.249166666666666,2.146916666666667,145.015598,2
2017-12-01 03:00:00,142.353302,8.788333333333334,2.0453333333333332,141.3796384,3
2017-12-01 04:00:00,141.3398714,8.499999999999998,2.1283333333333334,142.353302,4
2017-12-01 05:00:00,144.5339987,8.633333333333333,2.1838333333333333,141.3398714,5
2017-12-01 06:00:00,155.4525518,8.5225,2.0661666666666667,144.5339987,6
2017-12-01 07:00:00,185.400033,8.429166666666667,10.057500000000001,155.4525518,7
2017-12-01 08:00:00,268.0429752,8.736666666666666,115.78916666666669,185.400033,8
2017-12-01 09:00:00,337.531831,9.509166666666667,266.3,268.0429752,9
2017-12-01 10:00:00,357.9461158,11.12,392.9916666666666,337.531831,10
2017-12-01 11:00:00,364.3751839,12.155,471.6916666666666,357.9461158,11
2017-12-01 12:00:00,333.5817121,12.148333333333333,497.2166666666667,364.3751839,12
2017-12-01 13:00:00,328.8977874,12.306666666666667,315.725,333.5817121,13
2017-12-01 14:00:00,341.1679999,12.449166666666665,256.90000000000003,328.8977874,14
2017-12-01 15:00:00,332.8880919,12.619999999999997,182.1525,341.1679999,15
2017-12-01 16:00:00,315.2675435,12.095833333333333,54.384166666666665,332.8880919,16
2017-12-01 17:00:00,303.240119,11.794166666666667,4.886500000000001,315.2675435,17
2017-12-01 18:00:00,243.8290582,11.158333333333333,2.2895833333333333,303.240119,18
2017-12-01 19:00:00,207.313743,10.973333333333334,2.317083333333333,243.8290582,19
2017-12-01 20:00:00,171.4311417,10.795000000000002,2.3655833333333334,207.313743,20
2017-12-01 21:00:00,156.0327314,10.398333333333335,2.199416666666667,171.4311417,21
2017-12-01 22:00:00,152.1033332,10.156666666666668,2.24575,156.0327314,22
2017-12-01 23:00:00,151.3707832,9.804999999999998,2.2116666666666664,152.1033332,23
2017-01-13 00:00:00,149.4621765,11.808333333333335,0.5745833333333333,151.3707832,0
2017-01-13 01:00:00,142.9860159,11.657499999999999,0.4292500000000001,149.4621765,1
2017-01-13 02:00:00,142.6249734,11.430833333333334,0.76625,142.9860159,2
2017-01-13 03:00:00,143.9186567,11.473333333333334,0.8491666666666666,142.6249734,3
2017-01-13 04:00:00,141.3377784,11.621666666666668,0.8124166666666667,143.9186567,4
2017-01-13 05:00:00,142.2810935,11.297500000000001,0.7155,141.3377784,5
2017-01-13 06:00:00,157.5281799,10.758333333333333,0.6553333333333333,142.2810935,6
2017-01-13 07:00:00,195.2565979,10.294166666666667,2.005833333333334,157.5281799,7
2017-01-13 08:00:00,266.4129468,10.3775,48.83916666666667,195.2565979,8
2017-01-13 09:00:00,352.9662409,11.114166666666668,224.09833333333336,266.4129468,9
2017-01-13 10:00:00,382.9237685,11.348333333333334,401.07500000000005,352.9662409,10
2017-01-13 11:00:00,388.23057,11.607500000000002,464.4333333333332,382.9237685,11
2017-01-13 12:00:00,338.0186628,11.944166666666668,501.30833333333334,388.23057,12
2017-01-13 13:00:00,306.9353105,12.146666666666667,493.02500000000003,338.0186628,13
2017-01-13 14:00:00,309.9504863,12.180833333333332,402.26666666666665,306.9353105,14
2017-01-13 15:00:00,334.0892646,12.075000000000001,295.44166666666666,309.9504863,15
2017-01-13 16:00:00,324.4941154,11.5475,139.79999999999998,334.0892646,16
2017-01-13 17:00:00,291.3447628,10.729999999999999,15.0405,324.4941154,17
2017-01-13 18:00:00,228.2002086,9.902499999999998,0.7432500000000001,291.3447628,18
2017-01-13 19:00:00,193.6891502,9.692499999999999,0.7685833333333334,228.2002086,19
2017-01-13 20:00:00,158.5397268,9.572500000000002,0.5631666666666667,193.6891502,20
2017-01-13 21:00:00,148.9586007,9.3025,0.6394166666666666,158.5397268,21
2017-01-13 22:00:00,142.4380685,9.145833333333334,0.7271666666666666,148.9586007,22
2017-01-13 23:00:00,143.0718289,9.02230769230769,0.5988461538461538,142.4380685,23
2017-01-14 00:00:00,142.7222979,8.782499999999999,0.5449166666666667,143.0718289,0
2017-01-14 01:00:00,140.7075761,8.58,0.34391666666666665,142.7222979,1
2017-01-14 02:00:00,138.3267886,8.246666666666668,0.48725,140.7075761,2
2017-01-14 03:00:00,139.209616,8.061666666666667,0.3739166666666667,138.3267886,3
2017-01-14 04:00:00,132.4393889,7.529166666666668,0.3785,139.209616,4
2017-01-14 05:00:00,131.3840983,7.383333333333333,0.3485833333333333,132.4393889,5
2017-01-14 06:00:00,137.9709786,7.403333333333333,0.29325,131.3840983,6
2017-01-14 07:00:00,141.0908044,7.578333333333333,1.6781666666666668,137.9709786,7
2017-01-14 08:00:00,143.6176833,7.756666666666668,65.09,141.0908044,8
2017-01-14 09:00:00,145.3019204,8.521666666666667,211.57500000000002,143.6176833,9
2017-01-14 10:00:00,131.9701383,8.86,346.52500000000003,145.3019204,10
2017-01-14 11:00:00,130.963196,9.374166666666666,443.35000000000014,131.9701383,11
2017-01-14 13:00:00,130.5979675,11.091666666666667,477.4083333333333,130.963196,13
2017-01-14 14:00:00,130.3664817,11.40333333333333,411.64166666666665,130.5979675,14
2017-01-14 15:00:00,133.2077292,11.886666666666665,295.67499999999995,130.3664817,15
2017-01-14 16:00:00,135.844072,12.049999999999999,151.49999999999997,133.2077292,16
2017-01-14 17:00:00,149.3679915,11.3075,20.020666666666664,135.844072,17
2017-01-14 18:00:00,144.0272834,9.823333333333332,0.3253333333333333,149.3679915,18
2017-01-14 19:00:00,143.1335724,9.119166666666667,0.2724166666666667,144.0272834,19
2017-01-14 20:00:00,140.5451593,8.779166666666667,0.33916666666666667,143.1335724,20
2017-01-14 21:00:00,142.1241185,8.790833333333333,0.2839166666666667,140.5451593,21
2017-01-14 22:00:00,140.295883,8.751666666666667,0.23308333333333334,142.1241185,22
2017-01-14 23:00:00,139.3718235,8.6225,0.20325000000000001,140.295883,23
2017-01-15 00:00:00,141.8486797,8.344999999999999,0.367,139.3718235,0
2017-01-15 01:00:00,135.3936584,7.896666666666667,0.5125833333333333,141.8486797,1
2017-01-15 02:00:00,131.2346581,7.3450000000000015,0.46175000000000005,135.3936584,2
2017-01-15 03:00:00,131.8428839,7.099749999999998,0.6348333333333334,131.2346581,3
2017-01-15 04:00:00,130.2383901,6.881083333333334,0.5447500000000001,131.8428839,4
2017-01-15 06:00:00,131.8734417,6.693999999999999,0.3925,130.2383901,6
2017-01-15 07:00:00,132.5639224,6.212166666666666,1.72,131.8734417,7
2017-01-15 08:00:00,132.5205973,6.1695833333333345,66.47833333333332,132.5639224,8
2017-01-15 09:00:00,133.0930328,6.974083333333333,213.23333333333335,132.5205973,9
2017-01-15 10:00:00,131.9226272,8.055,349.1583333333333,133.0930328,10
2017-01-15 11:00:00,134.5782256,9.1825,446.84999999999997,131.9226272,11
2017-01-15 12:00:00,135.3967979,11.069166666666666,493.00833333333327,134.5782256,12
2017-01-15 13:00:00,136.8020381,12.720833333333333,481.0666666666666,135.3967979,13
2017-01-15 14:00:00,136.8644095,12.777499999999998,411.3166666666666,136.8020381,14
2017-01-15 15:00:00,137.675447,13.151666666666666,295.51666666666665,136.8644095,15
2017-01-15 16:00:00,138.5917624,13.207499999999998,153.44166666666666,137.675447,16
2017-01-15 17:00:00,139.7736795,11.475833333333334,21.64108333333333,138.5917624,17
2017-01-15 18:00:00,141.0083402,10.195833333333335,0.2191666666666667,139.7736795,18
2017-01-15 19:00:00,140.9790382,9.608333333333334,0.26558333333333334,141.0083402,19
2017-01-15 20:00:00,141.9748876,9.4425,0.5955,140.9790382,20
2017-01-15 21:00:00,139.1786396,9.424999999999997,0.4154999999999999,141.9748876,21
2017-01-15 22:00:00,140.5870193,9.4525,0.49874999999999997,139.1786396,22
2017-01-15 23:00:00,138.4389734,9.745384615384616,0.456,140.5870193,23
2017-01-16 00:00:00,138.5132749,9.35416666666667,0.66725,138.4389734,0
2017-01-16 01:00:00,137.0887791,9.114166666666668,0.3739166666666667,138.5132749,1
2017-01-16 02:00:00,135.3769144,8.904166666666665,0.4755833333333333,137.0887791,2
2017-01-16 03:00:00,133.5281675,7.9925,0.5056666666666666,135.3769144,3
2017-01-16 04:00:00,133.7962808,7.801666666666667,0.6739999999999999,133.5281675,4
2017-01-16 05:00:00,138.0387918,7.775583333333334,0.54225,133.7962808,5
2017-01-16 06:00:00,156.8370713,6.265499999999999,0.9673333333333334,138.0387918,6
2017-01-16 07:00:00,175.7508844,5.374583333333334,2.1451666666666664,156.8370713,7
2017-01-16 08:00:00,265.0263343,5.723916666666667,67.98833333333333,175.7508844,8
2017-01-16 09:00:00,343.015491,8.367499999999998,207.2166666666667,265.0263343,9
2017-01-16 10:00:00,386.181523,7.5441666666666665,339.25,343.015491,10
2017-01-16 11:00:00,381.5222957,9.277499999999998,436.06666666666666,386.181523,11
2017-01-16 12:00:00,357.2820069,11.067499999999997,483.575,381.5222957,12
2017-01-16 13:00:00,346.0390388,12.579999999999998,474.1499999999999,357.2820069,13
2017-01-16 14:00:00,352.4605721,14.16916666666667,407.8333333333333,346.0390388,14
2017-01-16 15:00:00,357.1476363,15.054166666666667,293.21666666666664,352.4605721,15
2017-01-16 16:00:00,351.9264385,14.848333333333334,146.14166666666668,357.1476363,16
2017-01-16 17:00:00,317.8176547,13.248333333333335,18.950416666666673,351.9264385,17
2017-01-16 18:00:00,252.6906109,11.95833333333333,0.3875833333333334,317.8176547,18
2017-01-16 19:00:00,201.2540894,10.900833333333333,0.36000000000000004,252.6906109,19
2017-01-16 20:00:00,165.1659555,10.628333333333332,0.3691666666666667,201.2540894,20
2017-01-16 21:00:00,151.8297781,10.338333333333333,0.6394166666666666,165.1659555,21
2017-01-16 22:00:00,143.4475224,10.339166666666666,0.6785833333333332,151.8297781,22
2017-01-16 23:00:00,145.1514337,10.246666666666668,0.4918333333333333,143.4475224,23
2017-01-17 00:00:00,147.4575011,9.685833333333333,0.6718333333333333,145.1514337,0
2017-01-17 01:00:00,146.3182812,9.546666666666667,0.9279999999999999,147.4575011,1
2017-01-17 02:00:00,144.64723,9.17,0.7985833333333333,146.3182812,2
2017-01-17 03:00:00,140.9976659,8.085833333333332,0.9119166666666668,144.64723,3
2017-01-17 04:00:00,140.3431848,8.200833333333334,0.9949166666666668,140.9976659,4
2017-01-17 05:00:00,141.0062472,7.720666666666667,1.2140833333333332,140.3431848,5
2017-01-17 06:00:00,161.0134435,7.488333333333333,0.9972499999999999,141.0062472,6
2017-01-17 07:00:00,194.5366059,6.8750833333333325,2.8851666666666667,161.0134435,7
2017-01-17 08:00:00,280.5873707,7.7555000000000005,66.05416666666666,194.5366059,8
2017-01-17 09:00:00,333.7658961,9.886666666666667,209.01666666666668,280.5873707,9
2017-01-17 10:00:00,367.9657254,11.174166666666666,341.875,333.7658961,10
2017-01-17 11:00:00,380.6430264,14.061666666666667,438.75,367.9657254,11
2017-01-17 12:00:00,342.7011224,15.618333333333332,473.7583333333334,380.6430264,12
2017-01-17 13:00:00,334.1049621,16.1325,455.65000000000003,342.7011224,13
2017-01-17 14:00:00,337.7430147,16.9975,394.4166666666667,334.1049621,14
2017-01-17 15:00:00,338.8397467,16.565833333333334,293.16666666666663,337.7430147,15
2017-01-17 16:00:00,324.578254,15.585833333333333,149.20833333333334,338.8397467,16
2017-01-17 17:00:00,295.138116,14.203333333333331,22.172749999999994,324.578254,17
2017-01-17 18:00:00,244.9992545,12.985,0.25133333333333335,295.138116,18
2017-01-17 19:00:00,198.7035596,12.031666666666666,0.62075,244.9992545,19
2017-01-17 20:00:00,167.6396722,11.914166666666665,0.7454166666666667,198.7035596,20
2017-01-17 21:00:00,150.5930244,11.930833333333334,0.6486666666666667,167.6396722,21
2017-01-17 22:00:00,142.2494892,11.965833333333336,0.65075,150.5930244,22
2017-01-17 23:00:00,140.8174586,11.814166666666665,0.5630833333333333,142.2494892,23
2017-01-18 00:00:00,140.9304806,10.565,0.8539166666666667,140.8174586,0
2017-01-18 01:00:00,139.753796,10.126666666666667,0.75475,140.9304806,1
2017-01-18 02:00:00,139.167756,9.369166666666667,0.5632499999999999,139.753796,2
2017-01-18 03:00:00,137.9646996,8.355000000000002,0.4871666666666667,139.167756,3
2017-01-18 04:00:00,137.8340964,7.335583333333332,0.5610833333333334,137.9646996,4
2017-01-18 05:00:00,140.8595279,6.3795,0.48933333333333334,137.8340964,5
2017-01-18 06:00:00,163.0417698,5.652999999999999,0.4292500000000001,140.8595279,6
2017-01-18 07:00:00,185.9412828,4.8435,1.7086666666666666,163.0417698,7
2017-01-18 08:00:00,304.5451045,4.7465,66.02333333333334,185.9412828,8
2017-01-18 09:00:00,386.3799394,4.896249999999999,217.25,304.5451045,9
2017-01-18 10:00:00,394.3703855,5.554000000000001,360.0,386.3799394,10
2017-01-18 11:00:00,392.3650822,5.929666666666667,458.01666666666665,394.3703855,11
2017-01-18 12:00:00,356.4747368,6.820500000000002,501.74166666666673,392.3650822,12
2017-01-18 13:00:00,348.5435226,7.362666666666667,495.00000000000006,356.4747368,13
2017-01-18 14:00:00,367.3662902,7.7508333333333335,434.08333333333326,348.5435226,14
2017-01-18 15:00:00,360.5408079,7.763333333333333,319.2583333333334,367.3662902,15
2017-01-18 16:00:00,349.1429578,7.910833333333334,169.89166666666668,360.5408079,16
2017-01-18 17:00:00,316.9720827,7.5424999999999995,28.79625,349.1429578,17
2017-01-18 18:00:00,254.0146427,6.801833333333334,0.38775,316.9720827,18
2017-01-18 19:00:00,202.7729795,6.225249999999999,0.4640833333333334,254.0146427,19
2017-01-18 20:00:00,162.5040781,6.20525,0.4596666666666667,202.7729795,20
2017-01-18 21:00:00,162.2527088,5.728416666666667,0.40416666666666673,162.5040781,21
2017-01-18 22:00:00,158.4771461,5.491416666666667,0.40191666666666676,162.2527088,22
2017-01-18 23:00:00,155.6957584,5.325769230769231,0.45407692307692304,158.4771461,23
2017-01-19 00:00:00,156.2085434,4.967250000000001,0.5333333333333333,155.6957584,0
2017-01-19 01:00:00,148.6894409,4.773666666666666,0.4203333333333333,156.2085434,1
2017-01-19 02:00:00,146.6121384,4.515833333333332,0.4455833333333333,148.6894409,2
2017-01-19 03:00:00,145.7267994,4.529,0.3925,146.6121384,3
2017-01-19 04:00:00,147.9882859,4.40325,0.6186666666666666,145.7267994,4
